mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_reg_alpha,param_reg_lambda,param_subsample,params,split0_test_average_precision,split1_test_average_precision,split2_test_average_precision,split3_test_average_precision,split4_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_average_precision,split0_train_average_precision,split1_train_average_precision,split2_train_average_precision,split3_train_average_precision,split4_train_average_precision,mean_train_average_precision,std_train_average_precision
0.12196211814880371,0.005013761574705874,0.016079473495483398,0.004431675508337405,0.8,4,0.01,1,4,100,1,2,0.8,"{'colsample_bytree': 0.8, 'gamma': 4, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 4, 'n_estimators': 100, 'reg_alpha': 1, 'reg_lambda': 2, 'subsample': 0.8}",0.6199973407005186,0.5658196615541162,0.5845992944335104,0.4925304233888299,0.53598139841071,0.5597856236975371,0.04328390426651784,14,0.8295932156740728,0.8312465479347961,0.9210294969048601,0.8732231471799355,0.8662972244422946,0.8642779264271919,0.033463222844210015
0.11498098373413086,0.0040379424141315885,0.015059757232666015,0.002937111713470014,0.8,4,0.01,1,4,100,1,3,0.8,"{'colsample_bytree': 0.8, 'gamma': 4, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 4, 'n_estimators': 100, 'reg_alpha': 1, 'reg_lambda': 3, 'subsample': 0.8}",0.60504708627658,0.5646316548965533,0.5266728073403567,0.49662731576897035,0.5188354543039817,0.5423628637172884,0.0382535436983139,61,0.8214496213820304,0.8263765472913152,0.9232569734252234,0.8660243687758769,0.8638946781366476,0.8602004378022187,0.036522249686826366
0.11127839088439942,0.011193963493288413,0.017107295989990234,0.003894486415954461,0.8,4,0.01,1,4,100,2,1,0.8,"{'colsample_bytree': 0.8, 'gamma': 4, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 4, 'n_estimators': 100, 'reg_alpha': 2, 'reg_lambda': 1, 'subsample': 0.8}",0.6342169174200953,0.5466214500807929,0.5546238700196097,0.4994198504073469,0.5242252443019706,0.5518214664459631,0.04545631929071556,32,0.8148988836226694,0.8253660695627065,0.9098841054253815,0.8693184553446702,0.8564308829505127,0.8551796793811881,0.0337799898232377
0.10837655067443848,0.0047255636967085905,0.014779090881347656,0.00224065318921984,0.8,4,0.01,1,4,100,2,2,0.8,"{'colsample_bytree': 0.8, 'gamma': 4, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 4, 'n_estimators': 100, 'reg_alpha': 2, 'reg_lambda': 2, 'subsample': 0.8}",0.5918977356272292,0.5424748682256142,0.5486025273086215,0.5314778659212447,0.5110595336732398,0.5451025061511898,0.026658968199896587,48,0.806942896621711,0.81512159878668,0.9043503586842124,0.8620765322938049,0.8402876376243142,0.8457558048021445,0.03514110175393191
0.11315708160400391,0.012050122477476187,0.019730567932128906,0.0038572615733707674,0.8,4,0.01,1,4,100,2,3,0.8,"{'colsample_bytree': 0.8, 'gamma': 4, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 4, 'n_estimators': 100, 'reg_alpha': 2, 'reg_lambda': 3, 'subsample': 0.8}",0.584035033380469,0.5322427819684648,0.5262253679087583,0.49413443827609294,0.5043964893381967,0.5282068221743964,0.031192510617838967,148,0.8058888345660213,0.8049675150989477,0.8990070965763849,0.8580921402548367,0.8302995997084366,0.8396510372409255,0.035478158018033217
0.10695085525512696,0.008150574120295588,0.018044710159301758,0.005777058301532164,0.8,4,0.01,1,4,100,3,1,0.8,"{'colsample_bytree': 0.8, 'gamma': 4, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 4, 'n_estimators': 100, 'reg_alpha': 3, 'reg_lambda': 1, 'subsample': 0.8}",0.5903888777458224,0.5298658455308072,0.5490043368562169,0.5167756699690488,0.5137618922945011,0.5399593244792793,0.028109136231378916,69,0.7928423282585098,0.7957101035117,0.8741257480389777,0.8562022064745234,0.8130279267096556,0.8263816625986733,0.032902025100541125
0.10913715362548829,0.003902635540071365,0.016116571426391602,0.003292457378684427,0.8,4,0.01,1,4,100,3,2,0.8,"{'colsample_bytree': 0.8, 'gamma': 4, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 4, 'n_estimators': 100, 'reg_alpha': 3, 'reg_lambda': 2, 'subsample': 0.8}",0.5283134129529663,0.554135476160087,0.5331681416365518,0.5221050355925321,0.5453375169622309,0.5366119166608736,0.011613660806832758,88,0.783807581925243,0.7827121653890217,0.854916735272035,0.849074309116578,0.7837885515449443,0.8108598686495643,0.033640233597388866
0.11149935722351074,0.005510311776985699,0.014433670043945312,0.0028006757742346975,0.8,4,0.01,1,4,100,3,3,0.8,"{'colsample_bytree': 0.8, 'gamma': 4, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 4, 'n_estimators': 100, 'reg_alpha': 3, 'reg_lambda': 3, 'subsample': 0.8}",0.5248378831201248,0.5626047846293954,0.4900860518976461,0.5007405168505623,0.579570166153996,0.5315678805303449,0.034594421990974164,122,0.7817638100045539,0.7829566269948304,0.8408425601490879,0.8415866235253395,0.7755729777369256,0.8045445196821474,0.03004667464345146
0.08643722534179688,0.005501430049056944,0.013563156127929688,0.0006206980514989055,0.8,4,0.01,1,5,75,1,1,0.8,"{'colsample_bytree': 0.8, 'gamma': 4, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 5, 'n_estimators': 75, 'reg_alpha': 1, 'reg_lambda': 1, 'subsample': 0.8}",0.5698874315464917,0.5499076679795635,0.5309595740318533,0.4985696341905492,0.5363127504757895,0.5371274116448495,0.023503029386838622,84,0.8136315573254316,0.8245608863400223,0.9133502600992867,0.8483810438735141,0.8572545812006518,0.8514356657677812,0.034721785286411594
0.08702936172485351,0.0037329278309198525,0.015452957153320313,0.003297936233264882,0.8,4,0.01,1,5,75,1,2,0.8,"{'colsample_bytree': 0.8, 'gamma': 4, 'learning_rate': 0.01, 'max_depth': 1, 'min_child_weight': 5, 'n_estimators': 75, 'reg_alpha': 1, 'reg_lambda': 2, 'subsample': 0.8}",0.567343179177678,0.5495628982268989,0.5277067729114051,0.4985696341905492,0.5335149003079614,0.5353394769628985,0.02297890883621852,96,0.8115302202781421,0.8158436969943164,0.9118104838166133,0.8432167722084507,0.8552899089254261,0.8475382164445898,0.03608547164954635
